productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extNumber,extDescription,extEpicAction,extAspect,extCardType,extTraits,extCost,extPower,extHP,extArenaType,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName
621891,Twin Laser Turret (Hyperspace Foil),Twin Laser Turret Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621891_200w.jpg,79,23956,https://cpt.tcgcsv.com/RM-6,2025-03-14T04:10:22.677,1,Common,906,"Attach to a Vehicle unit. Attached unit gains: ""<strong>On Attack:</strong> Deal 1 damage to each of up to 2 units in this arena.""",,Aggression,Upgrade,Modification;Weapon,2,(+2),0(+2),,0.05,0.25,3.99,0.21,,Foil
621892,Fight Fire With Fire (Hyperspace Foil),Fight Fire With Fire Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621892_200w.jpg,79,23956,https://cpt.tcgcsv.com/SM-6,2025-03-14T04:10:22.677,1,Common,907,"Choose a friendly unit and an enemy unit in the same arena. If you do, deal 3 damage to each of them.",,Aggression,Event,Gambit,1,,,,0.15,0.3,3.99,0.25,,Foil
621893,Hotshot Maneuver (Hyperspace Foil),Hotshot Maneuver Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621893_200w.jpg,79,23956,https://cpt.tcgcsv.com/TM-6,2025-03-14T04:10:22.677,1,Rare,908,"Choose a friendly unit. For each of its ""On Attack"" abilities, deal 2 damage to a different enemy unit. Then, attack with the chosen unit.",,Aggression,Event,Tactic,1,,,,0.8,1.0,8.0,0.98,,Foil
621894,System Shock (Hyperspace Foil),System Shock Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621894_200w.jpg,79,23956,https://cpt.tcgcsv.com/VM-6,2025-03-14T04:10:22.677,1,Common,909,"Defeat a non-leader upgrade attached to a unit. If you do, deal 1 damage to that unit.",,Aggression,Event,Tactic,1,,,,0.13,0.35,3.99,0.25,,Foil
621895,Shoot Down (Hyperspace Foil),Shoot Down Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621895_200w.jpg,79,23956,https://cpt.tcgcsv.com/WM-6,2025-03-14T04:10:22.677,1,Common,910,"Deal 3 damage to a space unit. If that unit is defeated this way, you may deal 2 damage to a base.",,Aggression,Event,Tactic,2,,,,0.24,0.59,3.99,0.49,,Foil
621896,Stay on Target (Hyperspace Foil),Stay on Target Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621896_200w.jpg,79,23956,https://cpt.tcgcsv.com/XM-6,2025-03-14T04:10:22.677,1,Uncommon,911,"Attack with a Vehicle unit. For this attack, it gets +2/+0 and gains: ""When this unit deals damage to a base: Draw a card.""",,Aggression,Event,Tactic,2,,,,0.4,0.7,5.26,0.64,,Foil
621897,Face Off (Hyperspace Foil),Face Off Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621897_200w.jpg,79,23956,https://cpt.tcgcsv.com/ZM-6,2025-03-14T04:10:22.677,1,Uncommon,912,"If no player has taken the initiative this phase, you may ready an enemy unit. If you do, ready a friendly unit in the same arena.",,Aggression,Event,Tactic,3,,,,0.25,0.5,7.49,0.42,,Foil
621898,Koiogran Turn (Hyperspace Foil),Koiogran Turn Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621898_200w.jpg,79,23956,https://cpt.tcgcsv.com/-M-6,2025-03-14T04:10:22.677,1,Common,913,Ready a Fighter or Transport unit with 6 or less power.,,Aggression,Event,Tactic,3,,,,0.2,0.5,3.99,0.33,,Foil
621899,Piercing Shot (Hyperspace Foil),Piercing Shot Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621899_200w.jpg,79,23956,https://cpt.tcgcsv.com/_M-6,2025-03-14T04:10:22.677,1,Common,914,Defeat all Shield tokens on a unit. Deal 3 damage to that unit.,,Aggression,Event,Tactic,3,,,,0.15,0.38,3.99,0.33,,Foil
621900,Planetary Bombardment (Hyperspace Foil),Planetary Bombardment Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621900_200w.jpg,79,23956,https://cpt.tcgcsv.com/0N-6,2025-03-14T04:10:22.677,1,Legendary,915,"Deal 8 indirect damage to a player. If you control a Capital Ship unit, deal 12 indirect damage instead.",,Aggression,Event,Tactic,6,,,,14.99,18.87,39.99,16.8,,Foil
621901,Rampart - Enjoy the Exit (Hyperspace Foil),Rampart Enjoy the Exit Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621901_200w.jpg,79,23956,https://cpt.tcgcsv.com/2N-6,2025-03-14T04:10:22.677,1,Rare,916,This unit doesn't ready during the regroup phase unless its power is 4 or more.,,Cunning;Villainy,Unit,Underworld;Vehicle;Transport,2,3,3,Space,0.47,0.68,3.99,0.66,,Foil
621902,Zygerrian Starhopper (Hyperspace Foil),Zygerrian Starhopper Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621902_200w.jpg,79,23956,https://cpt.tcgcsv.com/3N-6,2025-03-14T04:10:22.677,1,Common,917,<strong>When Defeated:</strong> Deal 2 indirect damage to a player.,,Cunning;Villainy,Unit,Underworld;Vehicle;Fighter,2,2,2,Space,0.2,0.56,5.95,0.56,,Foil
621903,Contracted Jumpmaster (Hyperspace Foil),Contracted Jumpmaster Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621903_200w.jpg,79,23956,https://cpt.tcgcsv.com/5N-6,2025-03-14T04:10:22.677,1,Common,918,Sentinel,,Cunning;Villainy,Unit,Underworld;Vehicle;Transport,3,2,2,Space,0.25,0.62,4.99,0.6,,Foil
621904,Hound's Tooth - Reliable and Deadly (Hyperspace Foil),Hounds Tooth Reliable and Deadly Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621904_200w.jpg,79,23956,https://cpt.tcgcsv.com/6N-6,2025-03-14T04:10:22.677,1,Special,919,"While attacking an exhausted unit that didn't enter play this phase, this unit deals combat damage before the defender.",,Cunning;Villainy,Unit,Underworld;Vehicle;Transport,3,4,4,Space,0.58,1.29,26.9,0.96,,Foil
621905,Mist Hunter - The Findsman's Pursuit (Hyperspace Foil),Mist Hunter The Findsmans Pursuit Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621905_200w.jpg,79,23956,https://cpt.tcgcsv.com/7N-6,2025-03-14T04:10:22.677,1,Uncommon,920,"<strong>On Attack:</strong> If you played a Bounty Hunter or Pilot card this phase, you may draw a card.",,Cunning;Villainy,Unit,Underworld;Vehicle;Transport,3,3,3,Space,0.25,0.5,3.99,0.43,,Foil
621906,Bossk - Hunt By Instinct (Hyperspace Foil),Bossk Hunt By Instinct Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621906_200w.jpg,79,23956,https://cpt.tcgcsv.com/8N-6,2025-03-14T04:10:22.677,1,Special,921,"<strong>On Attack:</strong> Exhaust the defender and deal 1 damage to it.<br> Piloting  [2, Cunning, Villainy] Attached unit gains: ""<strong>On Attack:</strong> Exhaust the defender and deal 1 damage to it.""",,Cunning;Villainy,Unit,Underworld;Bounty Hunter;Pilot,4,4(+2),4(+2),Ground,1.15,2.5,15.98,2.23,,Foil
621907,Moff Gideon - I Know Everything (Hyperspace Foil),Moff Gideon I Know Everything Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621907_200w.jpg,79,23956,https://cpt.tcgcsv.com/9N-6,2025-03-14T04:10:22.677,1,Rare,922,When this unit deals combat damage to an opponent's base: Each unit that opponent plays this phase costs 1 resource more.,,Cunning;Villainy,Unit,Imperial;Official,4,5,5,Ground,1.0,1.41,11.4,1.3,,Foil
621908,Boba Fett - Feared Bounty Hunter (Hyperspace Foil),Boba Fett Feared Bounty Hunter Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621908_200w.jpg,79,23956,https://cpt.tcgcsv.com/bN-6,2025-03-14T04:10:22.677,1,Rare,923,"Shielded<br> Piloting  [2, Cunning, Villainy]  <strong>When played as an upgrade:</strong> You may deal 1 damage to a unit. If attached unit is a Transport, you may deal 2 damage instead.",,Cunning;Villainy,Unit,Underworld;Bounty Hunter;Pilot,5,5(+2),5(+2),Ground,1.49,4.68,16.0,4.1,,Foil
621909,Techno Union Transport (Hyperspace Foil),Techno Union Transport Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621909_200w.jpg,79,23956,https://cpt.tcgcsv.com/cN-6,2025-03-14T04:10:22.677,1,Common,924,Shielded,,Cunning;Villainy,Unit,Separatist;Vehicle;Transport,5,4,4,Space,0.15,0.37,3.99,0.34,,Foil
621910,Invincible - Naval Adversary (Hyperspace Foil),Invincible Naval Adversary Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621910_200w.jpg,79,23956,https://cpt.tcgcsv.com/dN-6,2025-03-14T04:10:22.677,1,Legendary,925,"If you control a unique Separatist card, this unit costs 1 resource less to play. When you deploy a leader: You may return a non-leader unit that costs 3 or less to its owner's hand.",,Cunning;Villainy,Unit,Separatist;Vehicle;Capital Ship,6,6,6,Space,1.81,2.7,12.0,2.69,,Foil
621911,In Debt to Crimson Dawn (Hyperspace Foil),In Debt to Crimson Dawn Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621911_200w.jpg,79,23956,https://cpt.tcgcsv.com/fN-6,2025-03-14T04:10:22.677,1,Uncommon,926,<strong>When attached unit readies:</strong> Exhaust it unless its controller pays 2 resources.,,Cunning;Villainy,Upgrade,Condition,2,,,,0.15,0.49,3.99,0.41,,Foil
621912,I Have You Now (Hyperspace Foil),I Have You Now Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621912_200w.jpg,79,23956,https://cpt.tcgcsv.com/gN-6,2025-03-14T04:10:22.677,1,Uncommon,927,Attack with a Vehicle unit. Prevent all damage that would be dealt to it during this attack.,,Cunning;Villainy,Event,Tactic,1,,,,0.2,0.71,3.99,0.7,,Foil
621913,Heartless Tactics (Hyperspace Foil),Heartless Tactics Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621913_200w.jpg,79,23956,https://cpt.tcgcsv.com/hN-6,2025-03-14T04:10:22.677,1,Uncommon,928,"Exhaust a unit and give it –2/–0 for this phase. Then, if it has 0 power and isn't a leader, you may return it to its owner's hand.",,Cunning;Villainy,Event,Tactic,2,,,,0.13,0.4,3.99,0.35,,Foil
621914,Cat and Mouse (Hyperspace Foil),Cat and Mouse Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621914_200w.jpg,79,23956,https://cpt.tcgcsv.com/jN-6,2025-03-14T04:10:22.677,1,Rare,929,"Exhaust an enemy unit. If you do, ready a friendly unit in the same arena with power equal to or less than that enemy unit.",,Cunning;Villainy,Event,Tactic,3,,,,0.25,0.9,5.4,0.85,,Foil
621915,Dagger Squadron Pilot (Hyperspace Foil),Dagger Squadron Pilot Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621915_200w.jpg,79,23956,https://cpt.tcgcsv.com/kN-6,2025-03-14T04:10:22.677,1,Common,930,"Piloting  [1, Cunning, Heroism]",,Cunning;Heroism,Unit,Rebel;Pilot,1,2(+2),2(+2),Ground,0.2,0.39,3.99,0.35,,Foil
621916,Anakin Skywalker - I'll Try Spinning (Hyperspace Foil),Anakin Skywalker Ill Try Spinning Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621916_200w.jpg,79,23956,https://cpt.tcgcsv.com/lN-6,2025-03-14T04:10:22.677,1,Uncommon,931,"Piloting  [2, Cunning, Heroism]: You may return this upgrade to its owner's hand.",,Cunning;Heroism,Unit,Force;Fringe;Pilot,2,2(+2),2(+2),Ground,0.4,0.67,9.94,0.54,,Foil
621917,Fireball - An Explosion With Wings (Hyperspace Foil),Fireball An Explosion With Wings Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621917_200w.jpg,79,23956,https://cpt.tcgcsv.com/mN-6,2025-03-14T04:10:22.677,1,Uncommon,932,Ambush When the regroup phase starts: Deal 1 damage to this unit.,,Cunning;Heroism,Unit,Resistance;Vehicle;Fighter,2,3,3,Space,0.11,1.0,7.99,0.98,,Foil
621918,Blade Squadron B-Wing (Hyperspace Foil),Blade Squadron B Wing Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621918_200w.jpg,79,23956,https://cpt.tcgcsv.com/nN-6,2025-03-14T04:10:22.677,1,Common,933,"<strong>When Played:</strong> If another player controls 3 or more exhausted units, give a Shield token to a unit.",,Cunning;Heroism,Unit,Rebel;Vehicle;Fighter,3,3,3,Space,0.1,0.3,3.99,0.25,,Foil
621919,Shuttle Tydirium - Fly Casual (Hyperspace Foil),Shuttle Tydirium Fly Casual Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621919_200w.jpg,79,23956,https://cpt.tcgcsv.com/pN-6,2025-03-14T04:10:22.677,1,Special,934,"<strong>On Attack:</strong> Discard a card from your deck. If it has an odd cost, you may give an Experience token to another unit.",,Cunning;Heroism,Unit,Rebel;Vehicle;Transport,3,2,2,Space,1.0,1.25,7.99,1.23,,Foil
621920,Ahsoka Tano - Chasing Whispers (Hyperspace Foil),Ahsoka Tano Chasing Whispers Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621920_200w.jpg,79,23956,https://cpt.tcgcsv.com/qN-6,2025-03-14T04:10:22.677,1,Rare,935,"<strong>When Played:</strong> An opponent discards a card from their hand. If it's a unit, you may exhaust a unit.",,Cunning;Heroism,Unit,Fringe;Force,4,3,3,Ground,8.73,13.37,39.99,13.37,,Foil
621921,Black Squadron Scout Wing (Hyperspace Foil),Black Squadron Scout Wing Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621921_200w.jpg,79,23956,https://cpt.tcgcsv.com/rN-6,2025-03-14T04:10:22.677,1,Common,936,When you play an upgrade on this unit: You may attack with this unit. It gets +1/+0 for this attack.,,Cunning;Heroism,Unit,Resistance;Vehicle;Fighter,5,4,4,Space,0.25,0.5,3.99,0.49,,Foil
621922,Han Solo - Has His Moments (Hyperspace Foil),Han Solo Has His Moments Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621922_200w.jpg,79,23956,https://cpt.tcgcsv.com/sN-6,2025-03-14T04:10:22.677,1,Legendary,937,"Ambush<br> Piloting  [2, Cunning, Heroism]  <strong>When played as an upgrade:</strong> You may attack with attached unit. If it's the Millennium Falcon, it deals its combat damage before the defender.",,Cunning;Heroism,Unit,Rebel;Pilot,5,4(+2),4(+2),Ground,11.69,15.61,39.99,15.61,,Foil
621923,Home One - On My Mark (Hyperspace Foil),Home One On My Mark Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621923_200w.jpg,79,23956,https://cpt.tcgcsv.com/tN-6,2025-03-14T04:10:22.677,1,Legendary,938,"If an opponent controls 3 or more space units, this unit costs 3 resources less to play. Ambush",,Cunning;Heroism,Unit,Rebel;Vehicle;Capital Ship,9,7,7,Space,2.97,3.25,14.68,3.14,,Foil
621924,Commence Patrol (Hyperspace Foil),Commence Patrol Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621924_200w.jpg,79,23956,https://cpt.tcgcsv.com/vN-6,2025-03-14T04:10:22.677,1,Uncommon,939,"Put another card in a discard pile on the bottom of its owner's deck. If you do, create an X-Wing token.",,Cunning;Heroism,Event,Tactic,1,,,,0.15,0.67,3.99,0.56,,Foil
621925,Fly Casual (Hyperspace Foil),Fly Casual Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621925_200w.jpg,79,23956,https://cpt.tcgcsv.com/wN-6,2025-03-14T04:10:22.677,1,Uncommon,940,Ready a Vehicle unit. It can't attack bases for this phase.,,Cunning;Heroism,Event,Trick,1,,,,0.18,0.4,3.99,0.33,,Foil
621926,Jam Communications (Hyperspace Foil),Jam Communications Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621926_200w.jpg,79,23956,https://cpt.tcgcsv.com/xN-6,2025-03-14T04:10:22.677,1,Rare,941,Look at an opponent's hand and discard an event from it.,,Cunning;Heroism,Event,Trick,1,,,,1.74,3.18,15.8,3.0,,Foil
621927,Never Tell Me the Odds (Hyperspace Foil),Never Tell Me the Odds Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621927_200w.jpg,79,23956,https://cpt.tcgcsv.com/zN-6,2025-03-14T04:10:22.677,1,Special,942,Discard 3 cards from an opponent's deck and 3 cards from your deck. Deal damage to a unit equal to the number of cards with an odd cost discarded this way.,,Cunning;Heroism,Event,Gambit,3,,,,0.99,1.28,29.8,1.27,,Foil
621928,It's a Trap (Hyperspace Foil),Its a Trap Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621928_200w.jpg,79,23956,https://cpt.tcgcsv.com/BN-6,2025-03-14T04:10:22.677,1,Rare,943,"If an opponent controls more space units than you, ready each space unit you control.",,Cunning;Heroism,Event,Gambit,3,,,,0.95,1.59,7.99,1.39,,Foil
621929,The Mandalorian - Weathered Pilot (Hyperspace Foil),The Mandalorian Weathered Pilot Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621929_200w.jpg,79,23956,https://cpt.tcgcsv.com/CN-6,2025-03-14T04:10:22.677,1,Uncommon,944,"<strong>When played as a unit:</strong> Exhaust up to 2 ground units.<br> Piloting  [2, Cunning] <strong>When played as an upgrade:</strong> Exhaust an enemy unit in this arena.",,Cunning,Unit,Mandalorian;Bounty Hunter;Pilot,5,5(+3),5(+3),Ground,0.67,1.5,13.04,1.17,,Foil
621930,Independent Smuggler (Hyperspace Foil),Independent Smuggler Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621930_200w.jpg,79,23956,https://cpt.tcgcsv.com/DN-6,2025-03-14T04:10:22.677,1,Common,945,"Raid 1<br> Piloting  [1, Cunning] Attached unit gains Raid 1.",,Cunning,Unit,Underworld;Pilot,1,1(+1),1(+1),Ground,0.09,0.35,3.99,0.27,,Foil
621931,Republic Y-Wing (Hyperspace Foil),Republic Y Wing Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621931_200w.jpg,79,23956,https://cpt.tcgcsv.com/FN-6,2025-03-14T04:10:22.677,1,Common,946,,,Cunning,Unit,Republic;Vehicle;Fighter,1,1,1,Space,0.15,0.39,3.99,0.38,,Foil
621932,Sidon Ithano - The Crimson Corsair (Hyperspace Foil),Sidon Ithano The Crimson Corsair Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621932_200w.jpg,79,23956,https://cpt.tcgcsv.com/GN-6,2025-03-14T04:10:22.677,1,Rare,947,<strong>When played as a unit:</strong> You may attach this unit as an upgrade to an enemy Vehicle unit without a Pilot on it.,,Cunning,Unit,Underworld;Pilot,2,2,2,Ground,1.0,2.2,15.0,2.18,,Foil
621933,X-34 Landspeeder (Hyperspace Foil),X 34 Landspeeder Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621933_200w.jpg,79,23956,https://cpt.tcgcsv.com/HN-6,2025-03-14T04:10:22.677,1,Common,948,Ambush,,Cunning,Unit,Fringe;Vehicle;Speeder,2,2,2,Ground,0.19,0.44,4.95,0.46,,Foil
621934,BoShek - Charismatic Smuggler (Hyperspace Foil),BoShek Charismatic Smuggler Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621934_200w.jpg,79,23956,https://cpt.tcgcsv.com/JN-6,2025-03-14T04:10:22.677,1,Uncommon,949,"<br> Piloting  [2, Cunning] <strong>When played as an upgrade:</strong> Discard 2 cards from your deck. Return each of those cards with an odd cost to your hand.",,Cunning,Unit,Fringe;Pilot,3,3(+1),3(+1),Ground,0.39,0.57,4.02,0.54,,Foil
621935,Contracted Hunter (Hyperspace Foil),Contracted Hunter Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621935_200w.jpg,79,23956,https://cpt.tcgcsv.com/KN-6,2025-03-14T04:10:22.677,1,Uncommon,950,Ambush When the regroup phase starts: Defeat this unit.,,Cunning,Unit,Underworld;Bounty Hunter,3,4,4,Ground,0.48,0.84,3.99,0.82,,Foil
621936,Death Space Skirmisher (Hyperspace Foil),Death Space Skirmisher Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621936_200w.jpg,79,23956,https://cpt.tcgcsv.com/LN-6,2025-03-14T04:10:22.677,1,Common,951,"<strong>When Played:</strong> If you control another space unit, you may exhaust a unit.",,Cunning,Unit,Underworld;Vehicle;Fighter,3,3,3,Space,0.35,0.45,3.99,0.4,,Foil
621937,Guerilla Soldier (Hyperspace Foil),Guerilla Soldier Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621937_200w.jpg,79,23956,https://cpt.tcgcsv.com/MN-6,2025-03-14T04:10:22.677,1,Common,952,"<strong>When Played:</strong> Deal 3 indirect damage to a player. If a base is damaged this way, ready this unit.",,Cunning,Unit,Fringe;Twi'lek;Trooper,3,2,2,Ground,0.45,1.15,8.95,1.14,,Foil
621938,Rafa Martez - Shrewd Sister (Hyperspace Foil),Rafa Martez Shrewd Sister Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621938_200w.jpg,79,23956,https://cpt.tcgcsv.com/NN-6,2025-03-14T04:10:22.677,1,Uncommon,953,<strong>When Played/On Attack:</strong> Deal 1 damage to a friendly unit and ready a resource.,,Cunning,Unit,Underworld,3,3,3,Ground,0.14,0.5,4.35,0.46,,Foil
621939,Skyway Cloud Car (Hyperspace Foil),Skyway Cloud Car Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621939_200w.jpg,79,23956,https://cpt.tcgcsv.com/PN-6,2025-03-14T04:10:22.677,1,Common,954,<strong>When Defeated:</strong> You may return a non-leader unit with 2 or less power to its owner's hand.,,Cunning,Unit,Fringe;Vehicle;Fighter,3,3,3,Ground,0.15,0.4,8.75,0.35,,Foil
621940,Stolen AT-Hauler (Hyperspace Foil),Stolen AT Hauler Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621940_200w.jpg,79,23956,https://cpt.tcgcsv.com/QN-6,2025-03-14T04:10:22.677,1,Legendary,955,"<strong>When Defeated:</strong> Choose an opponent. For this phase, they may play this unit from its owner's discard pile for free.",,Cunning,Unit,Underworld;Vehicle;Transport,3,4,4,Space,6.5,8.22,69.75,7.71,,Foil
621941,Kimogila Heavy Fighter (Hyperspace Foil),Kimogila Heavy Fighter Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621941_200w.jpg,79,23956,https://cpt.tcgcsv.com/RN-6,2025-03-14T04:10:22.677,1,Common,956,<strong>When Played:</strong> Deal 3 indirect damage to a player. Exhaust each unit damaged this way.,,Cunning,Unit,Underworld;Vehicle;Fighter,4,3,3,Space,0.14,0.47,3.99,0.42,,Foil
621942,Razor Crest - Ride For Hire (Hyperspace Foil),Razor Crest Ride For Hire Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621942_200w.jpg,79,23956,https://cpt.tcgcsv.com/SN-6,2025-03-14T04:10:22.677,1,Uncommon,957,When a Pilot attaches to this unit: You may return a non-leader unit that costs 2 or less or an exhausted non-leader unit that costs 4 or less to its owner's hand.,,Cunning,Unit,Mandalorian;Vehicle;Transport,4,3,3,Space,0.2,0.75,3.99,0.67,,Foil
621943,Shadowed Hover Tank (Hyperspace Foil),Shadowed Hover Tank Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621943_200w.jpg,79,23956,https://cpt.tcgcsv.com/TN-6,2025-03-14T04:10:22.677,1,Common,958,Sentinel,,Cunning,Unit,Fringe;Vehicle;Tank,4,5,5,Ground,0.15,0.27,3.99,0.26,,Foil
621944,Corporate Light Cruiser (Hyperspace Foil),Corporate Light Cruiser Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621944_200w.jpg,79,23956,https://cpt.tcgcsv.com/VN-6,2025-03-14T04:10:22.677,1,Common,959,Ambush,,Cunning,Unit,Fringe;Vehicle;Capital Ship,6,4,4,Space,0.04,0.25,3.99,0.21,,Foil
621945,Radiant VII - Ambassadors' Arrival (Hyperspace Foil),Radiant VII Ambassadors Arrival Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621945_200w.jpg,79,23956,https://cpt.tcgcsv.com/WN-6,2025-03-14T04:10:22.677,1,Legendary,960,Each enemy non-leader unit gets –1/–0 for each damage on it. <strong>When Played:</strong> Deal 5 indirect damage to a player.,,Cunning,Unit,Republic;Vehicle;Capital Ship,7,5,5,Space,2.19,3.45,31.9,2.64,,Foil
621946,Superheavy Ion Cannon (Hyperspace Foil),Superheavy Ion Cannon Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621946_200w.jpg,79,23956,https://cpt.tcgcsv.com/XN-6,2025-03-14T04:10:22.677,1,Rare,961,"Attach to a Capital Ship or Transport unit. Attached unit gains: ""<strong>On Attack:</strong> You may exhaust a non-leader unit the defending player controls. If you do, deal indirect damage equal to its power to that player.""",,Cunning,Upgrade,Modification;Weapon,2,,,,2.0,2.49,9.99,2.34,,Foil
621947,Barrel Roll (Hyperspace Foil),Barrel Roll Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621947_200w.jpg,79,23956,https://cpt.tcgcsv.com/ZN-6,2025-03-14T04:10:22.677,1,Common,962,"Attack with a space unit. After completing this attack, you may exhaust a space unit.",,Cunning,Event,Tactic,1,,,,0.11,0.28,3.99,0.22,,Foil
621948,Diversion (Hyperspace Foil),Diversion Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621948_200w.jpg,79,23956,https://cpt.tcgcsv.com/-N-6,2025-03-14T04:10:22.677,1,Common,963,Give a unit Sentinel for this phase.,,Cunning,Event,Gambit,1,,,,0.08,0.48,3.99,0.42,,Foil
621949,Electromagnetic Pulse (Hyperspace Foil),Electromagnetic Pulse Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621949_200w.jpg,79,23956,https://cpt.tcgcsv.com/_N-6,2025-03-14T04:10:22.677,1,Common,964,Deal 2 damage to a Droid or Vehicle unit and exhaust it.,,Cunning,Event,Tactic,1,,,,0.12,0.59,3.99,0.55,,Foil
621950,Punch It (Hyperspace Foil),Punch It Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621950_200w.jpg,79,23956,https://cpt.tcgcsv.com/0P-6,2025-03-14T04:10:22.677,1,Common,965,Attack with a Vehicle unit. It gets +2/+0 for this attack.,,Cunning,Event,Tactic,1,,,,0.15,0.45,3.99,0.44,,Foil
621951,Jump to Lightspeed (Hyperspace Foil),Jump to Lightspeed Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621951_200w.jpg,79,23956,https://cpt.tcgcsv.com/2P-6,2025-03-14T04:10:22.677,1,Rare,966,"Return a friendly space unit and any number of non-leader upgrades on it to their owners' hands. The next time you play a copy of that unit this phase, you may play it for free.",,Cunning,Event,Gambit,2,,,,1.82,2.15,9.99,2.13,,Foil
621952,Sweep the Area (Hyperspace Foil),Sweep the Area Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621952_200w.jpg,79,23956,https://cpt.tcgcsv.com/3P-6,2025-03-14T04:10:22.677,1,Uncommon,967,Return up to 2 non-leader units in the same arena with a combined cost 3 or less to their owners' hands.,,Cunning,Event,Tactic,3,,,,0.19,0.69,5.79,0.69,,Foil
621953,Torpedo Barrage (Hyperspace Foil),Torpedo Barrage Hyperspace Foil,https://tcgplayer-cdn.tcgplayer.com/product/621953_200w.jpg,79,23956,https://cpt.tcgcsv.com/5P-6,2025-03-14T04:10:22.677,1,Common,968,Deal 5 indirect damage to a player.,,Cunning,Event,Tactic,3,,,,0.1,0.5,3.99,0.49,,Foil
